City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2016-12-21,0.15174438687392056,0.3441450373570341,51.31,0.24038946988820772,44.05,40.01,0.00871342512908778,0.12156715214704142,0.13103367996275028,4.0,6.24,,0.22036363636363634,Very Poor
Delhi,2016-12-22,0.21547495682210713,0.4712415754871758,99.49,0.29578074287774975,51.92,50.67,0.012263339070567987,0.13376686193368087,0.14554555331367378,5.12,9.98,,0.2436363636363636,Very Poor
Delhi,2016-12-23,0.41910189982728846,0.7280313492204005,149.58,0.4430941218896502,67.02,90.37,0.020654044750430294,0.11866501854140914,0.17456930001552073,7.55,18.78,,0.3316363636363636,Severe
Delhi,2016-12-24,0.47396660909614285,0.7146465540644216,93.94,0.4111792282726289,41.37,99.22,0.017749569707401033,0.10496049873703443,0.16122148067670342,7.38,22.05,,0.4087272727272727,Severe
Delhi,2016-12-25,0.2674150834772597,0.40885001711459695,30.11,0.2159033537684818,36.84,61.98,0.007530120481927711,0.10404686408340946,0.15124941797299396,4.04,7.14,,0.28945454545454546,Severe
Delhi,2016-12-26,0.1774323546344272,0.3629002750138687,61.69,0.23613415073927152,56.57,51.87,0.007099827882960414,0.12258827323050464,0.14085053546484558,4.36,7.7,,0.23563636363636362,Very Poor
Delhi,2016-12-27,0.24529648819804262,0.4664494883325661,114.55,0.33696357735304727,56.14,47.88,0.010111876075731498,0.13167087655183535,0.14313984168865435,6.13,11.06,,0.2218181818181818,Very Poor
Delhi,2016-12-28,0.31509499136442143,0.6081347449925049,192.34,0.46664262531554274,67.59,60.4,0.01731927710843374,0.14021604772397486,0.15590563402141858,7.04,16.43,,0.3207272727272727,Severe
Delhi,2016-12-29,0.39124928036845136,0.6320597712545588,103.69,0.3921745402091598,33.56,88.44,0.01398450946643718,0.11603160101037244,0.2137203166226913,7.29,18.01,,0.3709090909090909,Severe
Delhi,2016-12-30,0.26590673575129536,0.43520649646495047,30.99,0.22520735665344394,33.89,54.58,0.010327022375215147,0.1260815822002472,0.17057271457395623,6.93,12.43,,0.2669090909090909,Very Poor
Delhi,2016-12-31,0.2429476108232585,0.41715944902800894,40.62,0.20429138117562207,44.59,52.53,0.012263339070567987,0.1279625947224163,0.16618811112835638,8.03,17.16,,0.23563636363636362,Very Poor
Delhi,2017-01-01,0.22031088082901557,0.47464088854266256,103.24,0.23865849260728453,55.29,55.92,0.014092082616179004,0.13500295587682054,0.1940866056185007,8.39,19.94,,0.23127272727272727,Very Poor
Delhi,2017-01-02,0.28512377662636734,0.5193394945882464,221.03,0.3445366029570862,80.85,66.57,0.015813253012048195,0.11973988283979145,0.18566661493093278,8.96,18.92,,0.26909090909090905,Very Poor
Delhi,2017-01-03,0.2938054116292459,0.4609019982767371,155.29,0.32737107825459794,53.89,58.97,0.01376936316695353,0.13607782017520287,0.1664209219307776,7.65,13.96,,0.2610909090909091,Very Poor
Delhi,2017-01-04,0.2853770869314911,0.40245269879489626,186.07,0.3283808150018031,71.88,68.53,0.01667383820998279,0.12414682646315901,0.15955300325935123,7.26,16.51,,0.3090909090909091,Severe
Delhi,2017-01-05,0.24785261945883708,0.4162388017421479,141.69,0.31424450054093045,64.41,61.04,0.013339070567986232,0.13511044230665878,0.1627347508924414,5.73,12.89,,0.2210909090909091,Very Poor
Delhi,2017-01-06,0.22332757628094418,0.3286474747117076,67.81,0.23746844572664982,37.59,58.18,0.009681583476764202,0.11022733379910785,0.170844327176781,5.01,11.17,,0.27345454545454545,Very Poor
Delhi,2017-01-07,0.17773172135866439,0.20066569880669946,20.42,0.1400649116480346,20.32,36.9,0.008283132530120483,0.1192024506906003,0.18523979512649386,4.48,7.42,,0.23127272727272727,Very Poor
Delhi,2017-01-08,0.15753598157743237,0.257887468574059,37.15,0.1886043995672557,28.25,29.21,0.006777108433734941,0.17310689525447412,0.17491851621915258,3.54,8.22,,0.19563636363636364,Poor
Delhi,2017-01-09,0.16317789291882556,0.3147669464018035,76.63,0.23195095564370716,57.96,36.32,0.008283132530120483,0.13301445692481326,0.16548967872109266,5.04,10.38,,0.208,Poor
Delhi,2017-01-10,0.12446747265400117,0.28248527554501135,55.04,0.2134511359538406,49.05,28.52,0.007637693631669535,0.10259579728059331,0.13980288685395,3.76,7.49,,0.21163636363636362,Very Poor
Delhi,2017-01-11,0.16796776050662063,0.37122151009761223,65.31,0.2441759826902272,56.02,31.36,0.008498278829604132,0.11474176385231363,0.11605618500698432,4.36,7.8,,0.2349090909090909,Very Poor
Delhi,2017-01-12,0.24936096718480139,0.4993449240465989,111.19,0.2861161197259286,75.14,43.41,0.010219449225473323,0.10920621271564462,0.12478659009778054,6.13,11.09,,0.29309090909090907,Severe
Delhi,2017-01-13,0.26736902705814625,0.50262620539877,109.5,0.30674359899026327,71.97,45.76,0.011080034423407919,0.13274574085021767,0.1283563557349061,6.29,12.12,,0.29963636363636365,Severe
Delhi,2017-01-14,0.3559240069084629,0.37574212433459625,113.37,0.30558961413631447,49.23,36.49,0.0039802065404475045,0.06282581824044713,0.11454291479124631,3.22,7.2,,0.3090909090909091,Severe
Delhi,2017-01-15,0.256188831318365,0.33243629238813543,45.03,0.2306527226830148,33.71,24.33,0.004840791738382101,0.09491051754715966,0.0966940866056185,3.04,6.1,,0.2676363636363636,Very Poor
Delhi,2017-01-16,0.21637305699481868,0.3360362593392585,38.14,0.21972592859718715,37.11,39.47,0.010004302925989675,0.11065727951846079,0.13134409436597858,3.98,7.94,,0.27854545454545454,Very Poor
Delhi,2017-01-17,0.2043868739205527,0.2436764514948715,39.9,0.18546700324558238,35.24,33.13,0.006777108433734941,0.09904874509593163,0.14046251746081018,3.79,6.3,,0.2298181818181818,Very Poor
Delhi,2017-01-18,0.25154864709268854,0.3169033202318143,57.03,0.241363144608727,38.35,31.97,0.007530120481927711,0.11022733379910785,0.13270215738010244,6.36,13.3,,0.25018181818181817,Very Poor
Delhi,2017-01-19,0.2619689119170985,0.26539428490492545,30.18,0.2017309772809232,22.56,25.48,0.006454388984509467,0.1120546031063578,0.13351699518857676,5.75,11.47,,0.26327272727272727,Very Poor
Delhi,2017-01-20,0.2503051237766264,0.24414857830813355,43.74,0.2296790479624955,36.69,31.55,0.006454388984509467,0.11941742355027676,0.1516762377774329,4.8,9.03,,0.23272727272727273,Very Poor
Delhi,2017-01-21,0.4027864133563616,0.2674126270316207,51.87,0.2284529390551749,30.05,19.27,0.00032271944922547335,0.09630784113505668,0.07108489833928293,1.05,1.49,,0.2712727272727273,Very Poor
Delhi,2017-01-22,0.3298100172711572,0.4247488875511963,78.33,0.2297151099891814,38.59,24.1,0.00096815834767642,0.10071478475842424,0.07407263697035542,1.24,2.6,,0.3141818181818182,Severe
Delhi,2017-01-23,0.21795048934945307,0.32703044037628504,80.42,0.2425531914893617,46.06,33.51,0.005701376936316696,0.11071102273337989,0.07977650162967562,3.67,8.67,,0.26545454545454544,Very Poor
Delhi,2017-01-24,0.2657225100748417,0.4559682730781488,122.41,0.33216732780382263,77.3,56.08,0.01398450946643718,0.1319395926264309,0.14713642713021885,7.11,18.8,,0.2625454545454545,Very Poor
Delhi,2017-01-25,0.27820379965457687,0.4369415625036885,128.62,0.3173818968626037,51.5,69.27,0.011617900172117042,0.1286612565163648,0.1574189042371566,7.0,21.75,,0.3170909090909091,Severe
Delhi,2017-01-26,0.15625791594703514,0.19639295114667796,22.6,0.18168049044356294,27.1,48.42,0.0034423407917383827,0.11839630246681354,0.13491386000310415,3.7,8.16,,0.23709090909090907,Very Poor
Delhi,2017-01-27,0.08607944732297065,0.09446077216340307,32.05,0.15228993869455465,31.15,31.84,0.0037650602409638554,0.09727521900360078,0.13984168865435356,2.29,4.47,,0.13745454545454544,Poor
Delhi,2017-01-28,0.1254691997697179,0.17033155105461326,34.83,0.16520014424810675,33.52,28.3,0.004733218588640276,0.09722147578868168,0.14302343628744374,3.75,6.52,,0.16145454545454543,Poor
Delhi,2017-01-29,0.1522049510650547,0.20269584410372624,39.04,0.16830147854309413,34.02,28.3,0.0037650602409638554,0.0973289622185199,0.1528014899891355,3.36,5.81,,0.17309090909090907,Poor
Delhi,2017-01-30,0.19176741508347728,0.32579110749147216,110.02,0.23591777857915616,57.64,40.53,0.00892857142857143,0.10899123985596816,0.1414713642713022,5.54,10.22,,0.20945454545454545,Very Poor
Delhi,2017-01-31,0.24648244099021302,0.37295657613635025,176.81,0.29848539487919223,73.16,54.92,0.008498278829604132,0.12253453001558551,0.13801800403538725,6.63,18.38,,0.25018181818181817,Very Poor
Delhi,2017-02-01,0.15643062751871045,0.29641301653624164,97.62,0.23104940497655968,50.05,46.63,0.009681583476764202,0.10479926909227709,0.13479745460189352,4.32,9.29,,0.22036363636363634,Very Poor
Delhi,2017-02-02,0.22807138744962582,0.48464997698381784,190.34,0.33844212044716915,67.78,60.67,0.013554216867469882,0.10119847369269629,0.1426742200838119,6.76,15.89,,0.2712727272727273,Very Poor
Delhi,2017-02-03,0.22432930339666093,0.5038065224319251,155.9,0.3186801298232961,66.62,62.33,0.013554216867469882,0.10732520019347556,0.15136582337420457,5.72,14.11,,0.30836363636363634,Severe
Delhi,2017-02-04,0.21472654001151414,0.38237550606092796,70.65,0.22358456545257843,40.48,57.26,0.00989672977624785,0.09152469500725531,0.17030110197113146,4.05,11.24,,0.2858181818181818,Severe
Delhi,2017-02-05,0.16848589522164653,0.3379011602516436,33.48,0.17872340425531916,29.4,40.73,0.009036144578313254,0.098296340087064,0.17332764240260748,2.87,6.0,,0.2167272727272727,Very Poor
Delhi,2017-02-06,0.20251007484168107,0.48948927681975374,87.2,0.21857194374323835,54.74,46.21,0.011080034423407919,0.09254581609071853,0.1365823374204563,4.0,9.33,,0.2567272727272727,Very Poor
Delhi,2017-02-07,0.08945308002302821,0.25741534176079695,31.01,0.1993508835196538,34.25,28.73,0.006669535283993116,0.08631160316010103,0.14011330125717833,2.5,5.44,,0.18109090909090908,Poor
Delhi,2017-02-08,0.14846286701208983,0.3843112259953023,66.7,0.25232600072124056,54.66,31.42,0.00892857142857143,0.09238458644596118,0.1329737699829272,3.57,7.19,,0.19854545454545452,Poor
Delhi,2017-02-09,0.15309153713298793,0.3574708166613553,61.19,0.24244500540930397,53.3,39.7,0.008067986230636833,0.11194711667651958,0.1426742200838119,3.34,7.05,,0.24145454545454542,Very Poor
Delhi,2017-02-10,0.13848013816925736,0.3209754139961994,66.43,0.22632527948070683,55.46,47.34,0.0073149741824440635,0.10791637555758583,0.13611671581561385,3.17,5.86,,0.21818181818181817,Very Poor
Delhi,2017-02-11,0.14845135290731148,0.324587184117654,92.87,0.21024161557879553,59.11,55.54,0.005808950086058521,0.09426559896813026,0.12362253608567438,2.84,5.56,,0.21818181818181817,Very Poor
Delhi,2017-02-12,0.19158318940702362,0.29530351852507586,97.85,0.20540930400288496,61.64,95.27,0.004087779690189329,0.10689525447412263,0.12067359925500543,2.2,3.89,,0.21818181818181817,Very Poor
Delhi,2017-02-13,0.15021301093839956,0.31719839949010303,81.77,0.26429859358095925,61.81,51.62,0.008498278829604132,0.11415058848820335,0.1430622380878473,3.71,8.26,,0.20654545454545453,Poor
Delhi,2017-02-14,0.19435808865860682,0.4226243168915171,65.02,0.293905517490083,57.92,50.31,0.009358864027538728,0.11748266781318857,0.1368539500232811,4.04,7.54,,0.2218181818181818,Very Poor
Delhi,2017-02-15,0.21165227403569373,0.4554017209022343,82.12,0.29617742517129464,64.01,54.38,0.008390705679862307,0.11420433170312247,0.12381654508769206,4.76,8.33,,0.2676363636363636,Very Poor
Delhi,2017-02-16,0.18848589522164655,0.3957839075575699,62.07,0.2842048323115759,55.79,55.87,0.00774526678141136,0.11291449454506367,0.1224584820735682,3.67,7.68,,0.24581818181818182,Very Poor
Delhi,2017-02-17,0.12879677605066206,0.39035444920505646,50.86,0.26159394157951676,52.64,53.4,0.007637693631669535,0.10383189122373299,0.12575663510786902,3.42,6.45,,0.21454545454545454,Very Poor
Delhi,2017-02-18,0.12316637881404721,0.41589650980253295,81.6,0.25953840605842055,57.13,62.34,0.007099827882960414,0.10361691836405652,0.11729784261989755,4.05,7.84,,0.2087272727272727,Very Poor
Delhi,2017-02-19,0.12575705238917675,0.4304026061400092,105.3,0.24821492967904796,64.27,75.4,0.008390705679862307,0.09845756973182133,0.11287443737389415,3.12,6.7,,0.1890909090909091,Poor
Delhi,2017-02-20,0.1457455382843984,0.4795746137412509,152.15,0.2432023079697079,82.63,83.01,0.011402753872633392,0.12871499973128392,0.13603911221480677,3.79,11.64,,0.21745454545454543,Very Poor
Delhi,2017-02-21,0.1229245826137018,0.357978352985612,67.69,0.21893256401009736,60.22,66.01,0.007530120481927711,0.10512172838179179,0.13076206735992552,3.44,5.9,,0.21527272727272725,Very Poor
Delhi,2017-02-22,0.10693149107656881,0.3188272369958571,84.46,0.23660295708618825,62.23,58.5,0.008605851979345956,0.10657279518460792,0.14876610274716748,3.83,10.09,,0.17745454545454545,Poor
Delhi,2017-02-23,0.209706390328152,0.18741073852436763,37.77,0.1990984493328525,34.91,38.51,0.0029044750430292604,0.07395066372870424,0.17293962439857208,2.29,4.93,,0.1629090909090909,Poor
Delhi,2017-02-24,0.5193897524467472,0.1235083743493502,22.53,0.15214569058781105,16.05,29.63,0.0,0.03563175149137421,0.21379792022349836,0.33,2.44,,0.31636363636363635,Severe
Delhi,2017-02-25,0.4894185377086932,0.1222336319535427,28.71,0.16815723043635053,19.0,34.4,0.0,0.04514430053205782,0.21414713642713024,0.39,2.19,,0.3650909090909091,Severe
Delhi,2017-02-26,0.3777432354634428,0.2335965440317269,50.17,0.21395600432744322,38.8,40.72,0.004410499139414803,0.09426559896813026,0.12331212168244605,1.84,5.09,,0.368,Severe
Delhi,2017-02-27,0.20534254461715604,0.3015355924601348,68.74,0.2624954922466643,57.4,43.29,0.008605851979345956,0.11635406029988712,0.1382508148378085,3.67,7.86,,0.2538181818181818,Very Poor
Delhi,2017-02-28,0.17221646516983305,0.45106995739055505,135.95,0.34132708258204114,72.79,76.09,0.01527538726333907,0.15123340678239372,0.15047338196492316,5.21,15.38,,0.2530909090909091,Very Poor
Delhi,2017-03-01,0.1470811744386874,0.42407610684229785,122.04,0.2865128020194735,60.34,73.27,0.00989672977624785,0.12930617509539422,0.17550054322520567,5.06,14.64,,0.27854545454545454,Very Poor
Delhi,2017-03-02,0.1318595279217041,0.354531827248799,64.39,0.24908041831950956,48.81,62.98,0.005055938037865749,0.12640404148976192,0.13662113922085983,3.36,9.96,,0.19345454545454543,Poor
Delhi,2017-03-03,0.07791594703511803,0.2136491861714056,45.45,0.20421925712225028,41.38,41.85,0.0061316695352839935,0.10576664696082119,0.12420456309172746,2.78,7.1,,0.13963636363636364,Poor
Delhi,2017-03-04,0.09459988485895222,0.23212114774028303,48.61,0.21831950955643706,44.96,39.3,0.0061316695352839935,0.11834255925189444,0.1077137979202235,3.6,7.78,,0.128,Moderate
Delhi,2017-03-05,0.1041335636154289,0.2708119400871074,42.58,0.22167327803822573,43.44,34.4,0.007422547332185886,0.136131563390122,0.1236613378860779,3.71,6.61,,0.14254545454545453,Poor
Delhi,2017-03-06,0.10528497409326425,0.2855895093422093,47.05,0.23433104940497654,47.02,33.66,0.008175559380378658,0.14456924813242328,0.11900512183765326,3.63,6.57,,0.13599999999999998,Poor
Delhi,2017-03-07,0.12924582613701785,0.3630655193985104,84.73,0.23494410385863684,58.96,43.71,0.009574010327022377,0.1649379265867684,0.1335557969889803,4.43,11.46,,0.16654545454545452,Poor
Delhi,2017-03-08,0.15456534254461718,0.26460347249271154,37.88,0.17984132708258205,33.11,36.04,0.004625645438898452,0.129682377599828,0.13712556262610587,2.93,6.45,,0.184,Poor
Delhi,2017-03-09,0.12238341968911919,0.168313208927918,36.2,0.1430580598629643,21.71,32.12,0.0024741824440619627,0.10823883484710053,0.17631538103367997,2.28,5.59,,0.16799999999999998,Poor
Delhi,2017-03-10,0.07912492803684514,0.12536147209140375,23.17,0.12012261089073206,15.14,25.51,0.0022590361445783136,0.09630784113505668,0.18430855191680892,1.58,4.4,,0.10981818181818181,Moderate
Delhi,2017-03-11,0.042982153137593564,0.13038962265264448,29.5,0.1153624233681933,17.11,24.61,0.0026893287435456113,0.10420809372816679,0.182872885301878,1.84,5.33,,0.064,Moderate
Delhi,2017-03-12,0.07398963730569949,0.20028799735608982,31.79,0.11575910566173819,17.93,24.24,0.002796901893287436,0.10802386198742407,0.16611050752754927,2.76,5.78,,0.10545454545454545,Moderate
Delhi,2017-03-13,0.08568796776050663,0.21553769342445378,17.82,0.1001442481067436,11.86,21.02,0.0025817555938037868,0.10383189122373299,0.1326633555796989,2.78,3.95,,0.11636363636363636,Moderate
Delhi,2017-03-14,0.11778929188255613,0.33531626594903385,36.09,0.12358456545257845,21.26,22.58,0.004302925989672978,0.1201698285591444,0.13572869781157848,3.56,7.23,,0.18618181818181817,Poor
